author,mappedGenes,traitName
Fongang B,MADD,Alzheimer's disease or fasting glucose levels (pleiotropy)
Fongang B,CR1,Alzheimer's disease or fasting insulin levels (pleiotropy)
Fongang B,"CEACAM16-AS1,BCL3",Alzheimer's disease or fasting insulin levels (pleiotropy)
Fongang B,CLU,Alzheimer's disease or fasting insulin levels (pleiotropy)
Fongang B,"APOC1,APOC1P1",Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,ALDH1A2,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,TOMM40,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,"BCAM,NECTIN2",Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,NECTIN2,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,NECTIN2,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,ABCA1,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,"NIFKP9,BIN1",Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,"APOC1,APOC1P1",Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,ALDH1A2,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,"CLPTM1,APOC4-APOC2",Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,APOB,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,"LINC02695,RNU6-560P",Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,LIPG,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,BCL3,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,UBE2L3,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,"PVR,CEACAM16-AS1",Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,EPHA1,Alzheimer's disease or HDL levels (pleiotropy)
Fongang B,TOMM40,Posterior cortical atrophy and Alzheimer's disease
Fongang B,ZAP70,Posterior cortical atrophy and Alzheimer's disease
Fongang B,PUS1,Posterior cortical atrophy and Alzheimer's disease
Fongang B,ABCA1,Posterior cortical atrophy and Alzheimer's disease
Fongang B,MAP2K5,Posterior cortical atrophy and Alzheimer's disease
Fongang B,ANGPT4,Posterior cortical atrophy and Alzheimer's disease
Fongang B,ARIH1,Posterior cortical atrophy and Alzheimer's disease
Fongang B,"LINC01099,LINC01098",Posterior cortical atrophy and Alzheimer's disease
Fongang B,"MSX2,HIGD1AP3",Posterior cortical atrophy and Alzheimer's disease
Fongang B,BCL10-AS1,Posterior cortical atrophy and Alzheimer's disease
Fongang B,FAM83E,Posterior cortical atrophy and Alzheimer's disease
Fongang B,"PER3P1,U3",Posterior cortical atrophy and Alzheimer's disease
Fongang B,"LRRIQ3,RNU4ATAC8P",Posterior cortical atrophy and Alzheimer's disease
Fongang B,LINC02942,Posterior cortical atrophy and Alzheimer's disease
Fongang B,"RMEL3,GPBP1",Posterior cortical atrophy and Alzheimer's disease
Fongang B,"SEMA3C,EIF4EP4",Posterior cortical atrophy and Alzheimer's disease
Fongang B,"RN7SKP102,CNTNAP5-DT",Posterior cortical atrophy and Alzheimer's disease
Fongang B,"TENT5A,RPSAP72",Posterior cortical atrophy and Alzheimer's disease
Fongang B,IL19,Alzheimer's disease (survival time)
Fongang B,"NCKAP5,RN7SKP93",Alzheimer's disease (survival time)
Fongang B,CCDC85C,Alzheimer's disease (survival time)
Fongang B,SDR9C7,Alzheimer's disease (survival time)
Fongang B,NARS2,Alzheimer's disease (survival time)
Fongang B,ALDH4A1,Alzheimer's disease (survival time)
Fongang B,PKNOX2,Alzheimer's disease (survival time)
Fongang B,VIPR2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RPL10AP3,LINC01288",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PGPEP1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PTCHD4,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,VAC14,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"LINC00971,SRRM1P2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"PCDHA4,PCDHA3,PCDHA1,PCDHA2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"GEMIN7-AS1,MARK4,GEMIN7",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RCN2,RN7SL278P",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CR1L,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RAB9BP1,RNA5SP189",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CHRNA2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RNU4-42P,NHLH1",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,DEDD,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PDE4B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,FLJ40194,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CPA6,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,NDUFAF7,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,RBM20,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"EDIL3-DT,PPIAP79",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,MICALL2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,KCNH5,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,H3C12,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,UBR5,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,STXBP6,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,EXO1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"CACNA1A,RPL12P42",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PSTPIP1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,LINC02015,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"LINC00489,CTNNBL1",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ASMER1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,MARK4,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CDH4,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ABCG8,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RNU6-281P,FOXP1",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PTPRN2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CHRM3,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"GGTA2P,RAB11AP2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,MAMSTR,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ZNF652-AS1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,EYA4,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RPL12P40,RN7SKP182",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,LINC01036,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"HMGN1P11,RPL21P47",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"PGBD1,SMIM15P2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"CBLN2,LINC01899",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RNA5SP459,TCF4",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SREBF1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,MACIR,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"TMEM106B,THSD7A",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,FLJ40194,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PID1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RN7SL278P,RCN2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ADGRB3,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"GBA3,RFPL4AP3",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"THEM7P,WT1",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CDIN1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,TRAIP,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,IQCK,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,LINC01036,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SDK1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,GALNT10,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SHISA6,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SHISA6,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,BLTP3A,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"MIR4431,ASB3",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,TRIP6,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CABLES1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ARFGEF1-DT,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,LCORL,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,TFR2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"LINC01916,LINC01924",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SPATC1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,TMEM106B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ERC2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"TRIM9,PYGL",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CNTNAP5,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ERBB3,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"LINC02131,ADAMTS18",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ERCC1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"BLOC1S3,MARK4",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"MIR548H4,STMN4",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,FLJ40194,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,GATAD2A,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,TC2N,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"CEACAM16-AS1,PVR",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CDK13,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,FAM135B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RNA5SP459,TCF4",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PDE4B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"LINC01080,SPRY2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"TFDP1P1,LINC01774",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,RIN3,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"LMX1A-AS1,LMX1A",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,LINC00489,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"SALL1,SOD1P2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ABI3,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"RNU6-456P,LINC01843",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PDE4B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,GALNT13,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SEMA3F,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"FOXP1,RNU6-281P",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,KLC3,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PDE4B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"APOC4,APOC4-APOC2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"HNRNPA1P46,LINC01720",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"TSBP1-AS1,HLA-DRA",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,NECTIN2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ZNF652-AS1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PDE4B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"PPP1R13L,ERCC2",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"ERCC1,POLR1G",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PDE4B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ZNF652,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,LINC02497,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,NECTIN2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SEMA3F,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,TSPOAP1-AS1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,FLJ40194,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ZNF689,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,RERG,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"GLRXP1,LINC00489",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"GEMIN7-AS1,MARK4,GEMIN7",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"GCNT7,FAM209A",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"SSBP4,LRRC25",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PDE4B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ZNF652-AS1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"PPP1R2P5,LINC01789",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ERC2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,PDE4B,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"CCDC85B,FIBP",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CR1L,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CHST12,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CENPE,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"MIR2113,MMS22L",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,CUX2,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"ZNF222,ZNF223",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,ZNF652-AS1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"HNRNPA1P46,LINC01720",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SYMPK,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,RELB,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,SEMA3F-AS1,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"PTGER2,TXNDC16",Alzheimer's disease or gastroesophageal reflux disease
Fongang B,RELB,Alzheimer's disease or gastroesophageal reflux disease
Fongang B,"PICALM,RNU6-560P",Alzheimer's disease or gastroesophageal reflux disease
Adewuyi EO,"ZNF629,Metazoa_SRP",Alzheimer's disease or gastroesophageal reflux disease
Adewuyi EO,CLASRP,Alzheimer's disease or gastroesophageal reflux disease
Adewuyi EO,AZGP1P1,Alzheimer's disease or gastroesophageal reflux disease
Adewuyi EO,CAMTA1,Alzheimer's disease or gastroesophageal reflux disease
Adewuyi EO,INPP5D,Alzheimer's disease or gastroesophageal reflux disease
Adewuyi EO,"BLOC1S3,EXOC3L2,MARK4",Alzheimer's disease or peptic ulcer disease
Adewuyi EO,TMEM184A,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,INPP5D,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,PRKAA1,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,"CHID1,AP2A2",Alzheimer's disease or peptic ulcer disease
Adewuyi EO,FCER1G,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,INPP5D,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,"LINC00543,CDX2",Alzheimer's disease or peptic ulcer disease
Adewuyi EO,"HMGN2P18,KRTCAP2",Alzheimer's disease or peptic ulcer disease
Adewuyi EO,SQSTM1,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,ZNF652-AS1,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,KLHDC1,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,SEMA3F-AS1,Alzheimer's disease or peptic ulcer disease
Adewuyi EO,CCKBR,Alzheimer's disease or peptic ulcer disease
